"ID","Age","Gender","ContractEndDate","DataUsage","pChurn","Risk","Churn","BaseDate"
"Cust_3330",25,"f","20200203T000000.000 GMT",34457,0.152869052315817,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3331",78,"m","20190612T230000.000 GMT",13192,0.219647418245771,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3332",19,"m","20200122T000000.000 GMT",37506,0.283888046104971,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3333",18,"m","20200418T230000.000 GMT",2521,0.0735734276373063,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3334",47,"f","20200619T230000.000 GMT",5009,0.0293342475970699,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3335",30,"m","20200319T000000.000 GMT",4725,0.116280963296734,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3336",75,"f","20190826T230000.000 GMT",21052,0.10584579084501,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3337",58,"f","20200706T230000.000 GMT",33929,0.0287115714479986,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3338",22,"f","20200102T000000.000 GMT",19582,0.101734275170566,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3339",62,"f","20201001T230000.000 GMT",1269,0.000577859357474096,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3340",32,"f","20190528T230000.000 GMT",35176,0.21192044491753,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3341",17,"m","20190912T230000.000 GMT",26622,0.317880834751699,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3342",40,"m","20200806T230000.000 GMT",48813,0.0692079917440913,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3343",58,"f","20200425T230000.000 GMT",29669,0.0682124868933526,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3344",26,"m","20200115T000000.000 GMT",19184,0.265161888255256,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3345",59,"f","20191120T000000.000 GMT",22159,0.152175525927401,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3346",34,"m","20200308T000000.000 GMT",30985,0.206072582034602,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3347",25,"f","20200212T000000.000 GMT",44779,0.123786957095389,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3348",68,"f","20190422T230000.000 GMT",36590,0.203342921779973,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3349",54,"f","20200809T230000.000 GMT",44113,0.0200145267940297,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3350",19,"f","20190707T230000.000 GMT",42677,0.195137709362197,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3351",19,"f","20190919T230000.000 GMT",46701,0.272912428191771,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3352",34,"f","20191213T000000.000 GMT",35257,0.114464951054755,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3353",67,"m","20190818T230000.000 GMT",36062,0.224699839837146,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3354",65,"m","20190630T230000.000 GMT",31421,0.408879704444708,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3355",53,"m","20200803T230000.000 GMT",28478,0.0606797572989267,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3356",20,"m","20200103T000000.000 GMT",37535,0.295244003843466,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3357",46,"f","20200109T000000.000 GMT",34475,0.1209242304008,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3358",68,"m","20190523T230000.000 GMT",19714,0.379007456695696,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3359",17,"m","20190507T230000.000 GMT",41927,0.598558328199625,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3360",36,"f","20191203T000000.000 GMT",27836,0.0995227836700071,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3361",57,"f","20190923T230000.000 GMT",32264,0.210927525767321,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3362",54,"m","20200428T230000.000 GMT",7812,0.0681230606010585,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3363",24,"f","20200814T230000.000 GMT",17559,0.0249743178998925,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3364",48,"f","20190805T230000.000 GMT",14793,0.132448618081009,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3365",21,"f","20200708T230000.000 GMT",22940,0.042214278099512,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3366",72,"f","20191009T230000.000 GMT",44991,0.109506275784101,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3367",46,"f","20190802T230000.000 GMT",7586,0.126710725045583,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3368",54,"f","20190714T230000.000 GMT",40631,0.231514396613979,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3369",39,"f","20200313T000000.000 GMT",24452,0.114086943076445,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3370",36,"m","20200703T230000.000 GMT",360,0.0652428632326033,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3371",64,"f","20200822T230000.000 GMT",37754,0.0162698320276873,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3372",65,"m","20200723T230000.000 GMT",1621,0.0257238398432048,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3373",51,"f","20200222T000000.000 GMT",10808,0.0887875401759656,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3374",78,"f","20191013T230000.000 GMT",7852,0.0860658839163097,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3375",28,"m","20190625T230000.000 GMT",43791,0.558453154902641,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3376",59,"m","20191021T230000.000 GMT",17148,0.152041921207322,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3377",42,"f","20191201T000000.000 GMT",2805,0.0954239301066729,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3378",25,"m","20200618T230000.000 GMT",23692,0.116817868689325,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3379",36,"f","20200504T230000.000 GMT",24862,0.080360383844843,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3380",47,"m","20200610T230000.000 GMT",3382,0.0493025104530661,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3381",43,"f","20190907T230000.000 GMT",49045,0.153725729384767,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3382",40,"m","20191004T230000.000 GMT",7727,0.237004849707223,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3383",23,"f","20200507T230000.000 GMT",43320,0.0844098274275728,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3384",32,"m","20190701T230000.000 GMT",19426,0.356741692941604,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3385",57,"f","20191107T000000.000 GMT",10127,0.115306756700579,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3386",23,"f","20191102T000000.000 GMT",10906,0.154993795847047,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3387",75,"m","20200612T230000.000 GMT",41833,0.0644687328973529,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3388",46,"m","20190417T230000.000 GMT",41491,0.674514725799836,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3389",34,"f","20191024T230000.000 GMT",39897,0.217064765084301,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3390",56,"f","20200421T230000.000 GMT",45347,0.0842238804380337,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3391",32,"f","20190624T230000.000 GMT",38933,0.240469221917913,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3392",16,"m","20200409T230000.000 GMT",47574,0.160751490461714,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3393",36,"f","20200814T230000.000 GMT",28505,0.0182412133445442,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3394",33,"m","20200413T230000.000 GMT",15677,0.162801259938675,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3395",62,"m","20191231T000000.000 GMT",5245,0.141208663297436,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3396",79,"f","20190804T230000.000 GMT",4666,0.0823910692087932,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3397",53,"m","20200703T230000.000 GMT",41274,0.107778677421878,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3398",35,"m","20200212T000000.000 GMT",5658,0.153706886957347,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3399",26,"f","20191211T000000.000 GMT",3715,0.0698556846489622,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3400",40,"m","20200127T000000.000 GMT",19810,0.215652948096683,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3401",50,"f","20191211T000000.000 GMT",47111,0.191382022307896,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3402",47,"f","20200904T230000.000 GMT",41100,0.0139700588860772,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3403",51,"m","20200213T000000.000 GMT",24242,0.121197281462032,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3404",66,"m","20190904T230000.000 GMT",8167,0.189192227857841,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3405",66,"m","20190901T230000.000 GMT",2346,0.164729845080458,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3406",30,"f","20200710T230000.000 GMT",38501,0.052077219900435,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3407",58,"m","20190928T230000.000 GMT",37923,0.358912634700333,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3408",32,"f","20200405T230000.000 GMT",24216,0.0771599775398341,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3409",76,"f","20200822T230000.000 GMT",14319,0.0116210086844119,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3410",51,"m","20191026T230000.000 GMT",46688,0.384599373603285,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3411",68,"f","20190817T230000.000 GMT",34615,0.16748176518955,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3412",42,"f","20200611T230000.000 GMT",39582,0.0614892886104971,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3413",22,"f","20200824T230000.000 GMT",5903,0.0125276303370896,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3414",31,"f","20190821T230000.000 GMT",47177,0.239324384131827,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3415",73,"m","20191231T000000.000 GMT",12234,0.131428651195422,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3416",65,"m","20190712T230000.000 GMT",2499,0.197103618509701,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3417",71,"m","20200619T230000.000 GMT",45188,0.0778621220450923,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3418",24,"f","20200303T000000.000 GMT",43804,0.136136998555491,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3419",79,"m","20200410T230000.000 GMT",6569,0.0931222555718622,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3420",24,"f","20190702T230000.000 GMT",29264,0.259476180178047,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3421",43,"f","20200111T000000.000 GMT",30401,0.103021218567957,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3422",21,"f","20190724T230000.000 GMT",11754,0.122871618517316,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3423",45,"f","20200526T230000.000 GMT",30953,0.0644423168288691,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3424",62,"m","20191129T000000.000 GMT",15192,0.134670765370843,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3425",57,"m","20200829T230000.000 GMT",39844,0.025714808151562,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3426",43,"m","20200721T230000.000 GMT",41021,0.073092159564777,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3427",41,"m","20200503T230000.000 GMT",49312,0.175394993628934,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3428",16,"m","20200713T230000.000 GMT",27237,0.0856209615244723,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3429",48,"f","20190520T230000.000 GMT",47031,0.284293348383257,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3430",17,"f","20200814T230000.000 GMT",25579,0.0161275517214094,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3431",62,"m","20200322T000000.000 GMT",42076,0.151892919176513,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3432",51,"m","20190523T230000.000 GMT",24227,0.405971251027363,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3433",49,"f","20200812T230000.000 GMT",10575,0.0200671983331889,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3434",58,"f","20200412T230000.000 GMT",4084,0.0556115119487285,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3435",73,"f","20200126T000000.000 GMT",42969,0.115831714434394,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3436",64,"m","20191011T230000.000 GMT",15892,0.160761299016966,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3437",59,"f","20200424T230000.000 GMT",12741,0.0599440150783524,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3438",55,"f","20200524T230000.000 GMT",7464,0.0421265618980799,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3439",42,"m","20200117T000000.000 GMT",20594,0.183988934530539,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3440",43,"m","20200602T230000.000 GMT",34595,0.117051896413413,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3441",73,"f","20200520T230000.000 GMT",31290,0.0610127168719199,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3442",29,"f","20191212T000000.000 GMT",45482,0.215353430424945,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3443",30,"f","20190711T230000.000 GMT",1189,0.138350483013393,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3444",28,"f","20190715T230000.000 GMT",34046,0.195033012296512,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3445",43,"f","20191119T000000.000 GMT",4085,0.129510257960343,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3446",39,"f","20200305T000000.000 GMT",34981,0.086934381747859,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3447",42,"m","20191208T000000.000 GMT",28463,0.18239079189279,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3448",62,"f","20190430T230000.000 GMT",3052,0.112375523495368,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3449",57,"f","20190722T230000.000 GMT",18914,0.15307237577442,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3450",36,"f","20200305T000000.000 GMT",40127,0.0815298714322237,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3451",70,"m","20200524T230000.000 GMT",3518,0.0612018324872709,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3452",34,"f","20191222T000000.000 GMT",30212,0.158207067791256,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3453",30,"f","20200919T230000.000 GMT",30206,0.00593574884875598,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3454",24,"m","20200606T230000.000 GMT",20084,0.096920110060051,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3455",38,"m","20200929T230000.000 GMT",46838,0.00604794999394046,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3456",53,"f","20200824T230000.000 GMT",44884,0.0241039291877927,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3457",78,"m","20200305T000000.000 GMT",33198,0.157301802287246,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3458",62,"f","20190612T230000.000 GMT",43054,0.148848820193559,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3459",26,"f","20190606T230000.000 GMT",29641,0.261924092730319,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3460",76,"f","20200414T230000.000 GMT",1253,0.0417813389049341,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3461",46,"m","20200527T230000.000 GMT",530,0.0955736492462619,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3462",29,"f","20190718T230000.000 GMT",16938,0.183292139795541,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3463",49,"f","20190428T230000.000 GMT",4611,0.121607924859688,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3464",46,"m","20190730T230000.000 GMT",12286,0.329782374022678,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3465",16,"m","20191005T230000.000 GMT",36542,0.349316516403744,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3466",43,"f","20200806T230000.000 GMT",11851,0.0232000917842468,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3467",43,"m","20190617T230000.000 GMT",48496,0.358133302616009,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3468",51,"f","20190417T230000.000 GMT",9655,0.124091857427086,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3469",26,"f","20190616T230000.000 GMT",42136,0.204756384427422,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3470",35,"f","20200822T230000.000 GMT",2565,0.0179590764825413,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3471",69,"m","20190928T230000.000 GMT",9824,0.243091744497457,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3472",28,"m","20190909T230000.000 GMT",9677,0.19741642298709,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3473",48,"m","20200825T230000.000 GMT",33919,0.0282910153047796,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3474",28,"m","20200101T000000.000 GMT",34460,0.192363994073203,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3475",26,"f","20191230T000000.000 GMT",29833,0.102591197138342,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3476",29,"f","20200330T230000.000 GMT",25338,0.0660253655090392,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3477",41,"m","20200321T000000.000 GMT",40968,0.162291400430362,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3478",22,"f","20190815T230000.000 GMT",32331,0.214793257236177,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3479",17,"m","20200121T000000.000 GMT",46786,0.301560385583762,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3480",48,"f","20191221T000000.000 GMT",18833,0.13956134790214,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3481",64,"m","20200104T000000.000 GMT",22213,0.159333620888138,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3482",24,"m","20200809T230000.000 GMT",49651,0.065636966884877,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3483",43,"f","20200225T000000.000 GMT",10033,0.0785502314996455,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3484",21,"f","20200810T230000.000 GMT",27897,0.0286258484794806,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3485",48,"m","20200330T230000.000 GMT",40889,0.225428399530012,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3486",35,"f","20200213T000000.000 GMT",29565,0.0835020288982834,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3487",54,"f","20200616T230000.000 GMT",15824,0.0469647539913062,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3488",21,"m","20190923T230000.000 GMT",15854,0.279155006077393,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3489",37,"f","20200511T230000.000 GMT",27152,0.0680571913091082,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3490",41,"f","20191217T000000.000 GMT",16920,0.149907484731572,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3491",40,"f","20190603T230000.000 GMT",42494,0.17797935701298,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3492",56,"f","20200825T230000.000 GMT",20721,0.0153317661140461,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3493",55,"m","20200207T000000.000 GMT",24830,0.201962969596234,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3494",28,"m","20200329T230000.000 GMT",30323,0.159379521699723,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3495",55,"f","20200606T230000.000 GMT",49387,0.0452019978390461,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3496",54,"f","20190617T230000.000 GMT",35921,0.284919112028128,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3497",52,"m","20190727T230000.000 GMT",32434,0.364569043096966,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3498",40,"m","20200806T230000.000 GMT",15554,0.0527203925958275,"Accept",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3499",48,"f","20200506T230000.000 GMT",3026,0.0551279253268136,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3500",63,"m","20200804T230000.000 GMT",5899,0.0328282309187828,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3501",66,"f","20190915T230000.000 GMT",44020,0.141054205738441,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3502",17,"m","20200822T230000.000 GMT",2756,0.0183290008519596,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3503",40,"f","20200806T230000.000 GMT",43321,0.0218279905241295,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3504",32,"m","20191224T000000.000 GMT",23624,0.244523045423291,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3505",35,"f","20200823T230000.000 GMT",550,0.00907899314816618,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3506",26,"m","20200310T000000.000 GMT",33858,0.13298075333718,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3507",43,"f","20190613T230000.000 GMT",46189,0.179823847557652,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3508",36,"f","20200605T230000.000 GMT",5008,0.0461867258169826,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3509",41,"f","20200430T230000.000 GMT",48778,0.0990624397293241,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3510",20,"m","20191005T230000.000 GMT",24225,0.399637139579967,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3511",27,"m","20190528T230000.000 GMT",25203,0.506865820761028,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3512",20,"f","20200704T230000.000 GMT",28642,0.0561954341439118,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3513",55,"m","20190704T230000.000 GMT",19122,0.381682191404582,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3514",54,"m","20190601T230000.000 GMT",47392,0.436772609773825,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3515",45,"m","20191217T000000.000 GMT",14058,0.137045700122481,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3516",25,"f","20190904T230000.000 GMT",6592,0.154518751047364,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3517",43,"m","20190516T230000.000 GMT",47806,0.453740625965611,"Reject",TRUE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3518",47,"f","20191012T230000.000 GMT",33414,0.196072321384683,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3519",46,"f","20200124T000000.000 GMT",2149,0.0831417540241494,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3520",61,"f","20200906T230000.000 GMT",22008,0.00981890972400692,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3521",71,"f","20190719T230000.000 GMT",28926,0.112702360201132,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3522",39,"f","20191209T000000.000 GMT",26936,0.174192714124586,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3523",49,"m","20191107T000000.000 GMT",43398,0.347346711539399,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3524",25,"f","20190915T230000.000 GMT",3838,0.157529974355738,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3525",41,"m","20190803T230000.000 GMT",32174,0.332304678745202,"Accept",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3526",53,"f","20200921T230000.000 GMT",29401,0.00371082910845213,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
"Cust_3527",35,"f","20200305T000000.000 GMT",26333,0.103018967394459,"Reject",FALSE,"Mon Nov 5 16:00:00 CET 2018"
